candidate_id,stage1_score
cand_063073,76.00
cand_063569,76.00
cand_063576,76.00
cand_064057,76.00
cand_064177,76.00
cand_064249,76.00
cand_064613,76.00
cand_064690,76.00
cand_066204,76.00
cand_066372,76.00
cand_066759,76.00
cand_067013,76.00
cand_068031,76.00
cand_068366,76.00
cand_068439,76.00
cand_068458,76.00
cand_068557,76.00
cand_069182,76.00
cand_069251,76.00
cand_069631,76.00
cand_070117,76.00
cand_070171,76.00
cand_070205,76.00
cand_071177,76.00
cand_071639,76.00
cand_072016,76.00
cand_072472,76.00
cand_072484,76.00
cand_072596,76.00
cand_072766,76.00
cand_072905,76.00
cand_073299,76.00
cand_073306,76.00
cand_073598,76.00
cand_073769,76.00
cand_073972,76.00
cand_074110,76.00
cand_074264,76.00
cand_076111,76.00
cand_077081,76.00
cand_077120,76.00
cand_078496,76.00
cand_079151,76.00
cand_079224,76.00
cand_079308,76.00
cand_079331,76.00
cand_079443,76.00
cand_079946,76.00
cand_079972,76.00
cand_080140,76.00
cand_080152,76.00
cand_080620,76.00
cand_080715,76.00
cand_080866,76.00
cand_081029,76.00
cand_081247,76.00
cand_081585,76.00
cand_081691,76.00
cand_082057,76.00
cand_083065,76.00
cand_083727,76.00
cand_083829,76.00
cand_084708,76.00
cand_085101,76.00
cand_085225,76.00
cand_085555,76.00
cand_085997,76.00
cand_085998,76.00
cand_086295,76.00
cand_087235,76.00
cand_087245,76.00
cand_087588,76.00
cand_088059,76.00
cand_088162,76.00
cand_088239,76.00
cand_088832,76.00
cand_089789,76.00
cand_090297,76.00
cand_091532,76.00
cand_091736,76.00
cand_092471,76.00
cand_094202,76.00
cand_095012,76.00
cand_095535,76.00
cand_096290,76.00
cand_096523,76.00
cand_096932,76.00
cand_097241,76.00
cand_097388,76.00
cand_097520,76.00
cand_097941,76.00
cand_098116,76.00
cand_098461,76.00
cand_099227,76.00
cand_099346,76.00
cand_099537,76.00
cand_000283,75.00
cand_000542,75.00
cand_000816,75.00
cand_000968,75.00
cand_001335,75.00
cand_001583,75.00
cand_001649,75.00
cand_002096,75.00
cand_002114,75.00
cand_002206,75.00
cand_002583,75.00
cand_002682,75.00
cand_002813,75.00
cand_002825,75.00
cand_003124,75.00
cand_003146,75.00
cand_003179,75.00
cand_003275,75.00
cand_003944,75.00
cand_004093,75.00
cand_004144,75.00
cand_004343,75.00
cand_004540,75.00
cand_005085,75.00
cand_005282,75.00
cand_005347,75.00
cand_006376,75.00
cand_006849,75.00
cand_006864,75.00
cand_006928,75.00
cand_007051,75.00
cand_007141,75.00
cand_007164,75.00
cand_007224,75.00
cand_007650,75.00
cand_007901,75.00
cand_007980,75.00
cand_008177,75.00
cand_008186,75.00
cand_008207,75.00
cand_008449,75.00
cand_008930,75.00
cand_009146,75.00
cand_009472,75.00
cand_009677,75.00
cand_011170,75.00
cand_011208,75.00
cand_011952,75.00
cand_011991,75.00
cand_012821,75.00
cand_012866,75.00
cand_013912,75.00
cand_014559,75.00
cand_014753,75.00
cand_014862,75.00
cand_015485,75.00
cand_015856,75.00
cand_016061,75.00
cand_016324,75.00
cand_016621,75.00
cand_016776,75.00
cand_017220,75.00
cand_017682,75.00
cand_018141,75.00
cand_018207,75.00
cand_018520,75.00
cand_018911,75.00
cand_019800,75.00
cand_019821,75.00
cand_019965,75.00
cand_020210,75.00
cand_021015,75.00
cand_021221,75.00
cand_021477,75.00
cand_021875,75.00
cand_022584,75.00
cand_023026,75.00
cand_023032,75.00
cand_023347,75.00
cand_023407,75.00
cand_023664,75.00
cand_023794,75.00
cand_024308,75.00
cand_024958,75.00
cand_025020,75.00
cand_025860,75.00
cand_025908,75.00
cand_026641,75.00
cand_027615,75.00
cand_028023,75.00
cand_028070,75.00
cand_028081,75.00
cand_028267,75.00
cand_028418,75.00
cand_028635,75.00
cand_028741,75.00
cand_028915,75.00
cand_029314,75.00
cand_029635,75.00
cand_029736,75.00
cand_029745,75.00
cand_030722,75.00
cand_031096,75.00
cand_031340,75.00
cand_031518,75.00
cand_031927,75.00
cand_032383,75.00
cand_032692,75.00
cand_032980,75.00
cand_033119,75.00
cand_033388,75.00
cand_033619,75.00
cand_034169,75.00
cand_035106,75.00
cand_035108,75.00
cand_035188,75.00
cand_035422,75.00
cand_035569,75.00
cand_035856,75.00
cand_035943,75.00
cand_036411,75.00
cand_036519,75.00
cand_036543,75.00
cand_037108,75.00
cand_037203,75.00
cand_037442,75.00
cand_037508,75.00
cand_037727,75.00
cand_037843,75.00
cand_037871,75.00
cand_037933,75.00
cand_038235,75.00
cand_038394,75.00
cand_038500,75.00
cand_038572,75.00
cand_038708,75.00
cand_039002,75.00
cand_039093,75.00
cand_039226,75.00
cand_039513,75.00
cand_039534,75.00
cand_039838,75.00
cand_039956,75.00
cand_040000,75.00
cand_040890,75.00
cand_041649,75.00
cand_041990,75.00
cand_042143,75.00
cand_042687,75.00
cand_042929,75.00
cand_042939,75.00
cand_043056,75.00
cand_043491,75.00
cand_043654,75.00
cand_044681,75.00
cand_044913,75.00
cand_045167,75.00
cand_045169,75.00
cand_045416,75.00
cand_045642,75.00
cand_045811,75.00
cand_045835,75.00
cand_046411,75.00
cand_046429,75.00
cand_046542,75.00
cand_046789,75.00
cand_046830,75.00
cand_047566,75.00
cand_048280,75.00
cand_048731,75.00
cand_048955,75.00
cand_048970,75.00
cand_049769,75.00
cand_050843,75.00
cand_050884,75.00
cand_050945,75.00
cand_051014,75.00
cand_051037,75.00
cand_051366,75.00
cand_051563,75.00
cand_053644,75.00
cand_053734,75.00
cand_054160,75.00
cand_054618,75.00
cand_054700,75.00
cand_054971,75.00
cand_055378,75.00
cand_055616,75.00
cand_056025,75.00
cand_056091,75.00
cand_056553,75.00
cand_056603,75.00
cand_056768,75.00
cand_056892,75.00
cand_056896,75.00
cand_057084,75.00
cand_057125,75.00
cand_057532,75.00
cand_057969,75.00
cand_057981,75.00
cand_058002,75.00
cand_058505,75.00
cand_058693,75.00
cand_058765,75.00
cand_058810,75.00
cand_058877,75.00
cand_059117,75.00
cand_059254,75.00
cand_059364,75.00
cand_059758,75.00
cand_060000,75.00
cand_060209,75.00
cand_060525,75.00
cand_060590,75.00
cand_060959,75.00
cand_060965,75.00
cand_061328,75.00
cand_061360,75.00
cand_061704,75.00
cand_061995,75.00
cand_062186,75.00
cand_063425,75.00
cand_063722,75.00
cand_063726,75.00
cand_064155,75.00
cand_064718,75.00
cand_065088,75.00
cand_065328,75.00
cand_065828,75.00
cand_066216,75.00
cand_066415,75.00
cand_066597,75.00
cand_066704,75.00
cand_066733,75.00
cand_067012,75.00
cand_067335,75.00
cand_067952,75.00
cand_068011,75.00
cand_068286,75.00
cand_068543,75.00
cand_069180,75.00
cand_069253,75.00
cand_070118,75.00
cand_070181,75.00
cand_070852,75.00
cand_070897,75.00
cand_070917,75.00
cand_071158,75.00
cand_071170,75.00
cand_071217,75.00
cand_071226,75.00
cand_071262,75.00
cand_071322,75.00
cand_071327,75.00
cand_071478,75.00
cand_071764,75.00
cand_071912,75.00
cand_072354,75.00
cand_072441,75.00
cand_072538,75.00
cand_072705,75.00
cand_073091,75.00
cand_074105,75.00
cand_074111,75.00
cand_074569,75.00
cand_074716,75.00
cand_074777,75.00
cand_075811,75.00
cand_075886,75.00
cand_076885,75.00
cand_077007,75.00
cand_077315,75.00
cand_077533,75.00
cand_077535,75.00
cand_078539,75.00
cand_078574,75.00
cand_078614,75.00
cand_079034,75.00
cand_079654,75.00
cand_080096,75.00
cand_080215,75.00
cand_080444,75.00
cand_080721,75.00
cand_080831,75.00
cand_081073,75.00
cand_081532,75.00
cand_082251,75.00
cand_082409,75.00
cand_082441,75.00
cand_082702,75.00
cand_082755,75.00
cand_083473,75.00
cand_084055,75.00
cand_084112,75.00
cand_084371,75.00
cand_084510,75.00
cand_085066,75.00
cand_085070,75.00
cand_085086,75.00
cand_085156,75.00
cand_085221,75.00
cand_085569,75.00
cand_085845,75.00
cand_085929,75.00
cand_086167,75.00
cand_086366,75.00
cand_086544,75.00
cand_086661,75.00
cand_087018,75.00
cand_087271,75.00
cand_087394,75.00
cand_087396,75.00
cand_087648,75.00
cand_088025,75.00
cand_088197,75.00
cand_088250,75.00
cand_088282,75.00
cand_088299,75.00
cand_088614,75.00
cand_089088,75.00
cand_089256,75.00
cand_089295,75.00
cand_089412,75.00
cand_089628,75.00
cand_089755,75.00
cand_089817,75.00
cand_089857,75.00
cand_090060,75.00
cand_090111,75.00
cand_090250,75.00
cand_090692,75.00
cand_090719,75.00
cand_090739,75.00
cand_090839,75.00
cand_090856,75.00
cand_090882,75.00
cand_090909,75.00
cand_090936,75.00
cand_091097,75.00
cand_091299,75.00
cand_091391,75.00
cand_091570,75.00
cand_091663,75.00
cand_092087,75.00
cand_092139,75.00
cand_092221,75.00
cand_093091,75.00
cand_093509,75.00
cand_093617,75.00
cand_093744,75.00
cand_094446,75.00
cand_094807,75.00
cand_095172,75.00
cand_095259,75.00
cand_095347,75.00
cand_095368,75.00
cand_095384,75.00
cand_095407,75.00
cand_095700,75.00
cand_096548,75.00
cand_096652,75.00
cand_096669,75.00
cand_096739,75.00
cand_096935,75.00
cand_097114,75.00
cand_097556,75.00
cand_098223,75.00
cand_098276,75.00
cand_098362,75.00
cand_098366,75.00
cand_099404,75.00
cand_000791,74.00
cand_001052,74.00
cand_001224,74.00
cand_001882,74.00
cand_001941,74.00
cand_001961,74.00
cand_002578,74.00
cand_002901,74.00
cand_002906,74.00
cand_002918,74.00
cand_003327,74.00
cand_003569,74.00
cand_003616,74.00
cand_003647,74.00
cand_004073,74.00
cand_005309,74.00
cand_005342,74.00
cand_005416,74.00
cand_005644,74.00
cand_005854,74.00
cand_006437,74.00
cand_006915,74.00
cand_007563,74.00
cand_007865,74.00
cand_008229,74.00
cand_008367,74.00
cand_008502,74.00
cand_008624,74.00
cand_008990,74.00
cand_009281,74.00
cand_009369,74.00
cand_009674,74.00
cand_009949,74.00
cand_009963,74.00
cand_010168,74.00
cand_010568,74.00
cand_011065,74.00
cand_011629,74.00
cand_011633,74.00
cand_011669,74.00
cand_012471,74.00
cand_012596,74.00
cand_013072,74.00
cand_014127,74.00
cand_014595,74.00
cand_015109,74.00
cand_015216,74.00
cand_015446,74.00
cand_015750,74.00
cand_015957,74.00
cand_016925,74.00
cand_017522,74.00
cand_017547,74.00
cand_017689,74.00
cand_017774,74.00
cand_018079,74.00
cand_018503,74.00
cand_019275,74.00
cand_019683,74.00
cand_020029,74.00
cand_020091,74.00
cand_020608,74.00
cand_020675,74.00
cand_021034,74.00
cand_021110,74.00
cand_021224,74.00
cand_021330,74.00
cand_021991,74.00
cand_022143,74.00
cand_022317,74.00
cand_023085,74.00
cand_023153,74.00
cand_023409,74.00
cand_023557,74.00
cand_023669,74.00
cand_024182,74.00
cand_024216,74.00
cand_024863,74.00
cand_024891,74.00
cand_025024,74.00
cand_025386,74.00
cand_025461,74.00
cand_025630,74.00
cand_025680,74.00
cand_026595,74.00
cand_027123,74.00
cand_028057,74.00
cand_028066,74.00
cand_028143,74.00
cand_028529,74.00
cand_028587,74.00
cand_029277,74.00
cand_029320,74.00
cand_029339,74.00
cand_029483,74.00
cand_029856,74.00
cand_029982,74.00
cand_030122,74.00
cand_031283,74.00
cand_031452,74.00
cand_031487,74.00
cand_031661,74.00
cand_031914,74.00
cand_031920,74.00
cand_032085,74.00
cand_032149,74.00
cand_032260,74.00
cand_032600,74.00
cand_032792,74.00
cand_033098,74.00
cand_033401,74.00
cand_034111,74.00
cand_034176,74.00
cand_034671,74.00
cand_034705,74.00
cand_035037,74.00
cand_035493,74.00
cand_035496,74.00
cand_035514,74.00
cand_036021,74.00
cand_036350,74.00
cand_036903,74.00
cand_036939,74.00
cand_036952,74.00
cand_037042,74.00
cand_037126,74.00
cand_037218,74.00
cand_037477,74.00
cand_037522,74.00
cand_037775,74.00
cand_037992,74.00
cand_038262,74.00
cand_038526,74.00
cand_038689,74.00
cand_039336,74.00
cand_040057,74.00
cand_041227,74.00
cand_042378,74.00
cand_043072,74.00
cand_043258,74.00
cand_043639,74.00
cand_043658,74.00
cand_043671,74.00
cand_044091,74.00
cand_044211,74.00
cand_044609,74.00
cand_044664,74.00
cand_044960,74.00
cand_045153,74.00
cand_045175,74.00
cand_045789,74.00
cand_046474,74.00
cand_047066,74.00
cand_047593,74.00
cand_048982,74.00
cand_049707,74.00
cand_049849,74.00
cand_050104,74.00
cand_051496,74.00
cand_051789,74.00
cand_051921,74.00
cand_052337,74.00
cand_052469,74.00
cand_052811,74.00
cand_053287,74.00
cand_053316,74.00
cand_053416,74.00
cand_053446,74.00
cand_054653,74.00
cand_055232,74.00
cand_055511,74.00
cand_055556,74.00
cand_055561,74.00
cand_055710,74.00
cand_056128,74.00
cand_056704,74.00
cand_057423,74.00
cand_058163,74.00
cand_058650,74.00
cand_058658,74.00
cand_059322,74.00
cand_059576,74.00
cand_060031,74.00
cand_060132,74.00
cand_060190,74.00
cand_060360,74.00
cand_061638,74.00
cand_061970,74.00
cand_062276,74.00
cand_062554,74.00
cand_062628,74.00
cand_062656,74.00
cand_063158,74.00
cand_063402,74.00
cand_063710,74.00
cand_063903,74.00
cand_064216,74.00
cand_064544,74.00
cand_065031,74.00
cand_065037,74.00
cand_065070,74.00
cand_065117,74.00
cand_065228,74.00
cand_066034,74.00
cand_066524,74.00
cand_066644,74.00
cand_067036,74.00
cand_067498,74.00
cand_067861,74.00
cand_068091,74.00
cand_068304,74.00
cand_068383,74.00
cand_068398,74.00
cand_068471,74.00
cand_069728,74.00
cand_069911,74.00
cand_069988,74.00
cand_070124,74.00
cand_070193,74.00
cand_070228,74.00
cand_070238,74.00
cand_070255,74.00
cand_070409,74.00
cand_070974,74.00
cand_070991,74.00
cand_071539,74.00
cand_071636,74.00
cand_071694,74.00
cand_071986,74.00
cand_072106,74.00
cand_072283,74.00
cand_072536,74.00
cand_072840,74.00
cand_073012,74.00
cand_073310,74.00
cand_073448,74.00
cand_073753,74.00
cand_073893,74.00
cand_074082,74.00
cand_074882,74.00
cand_075102,74.00
cand_075148,74.00
cand_075413,74.00
cand_076015,74.00
cand_076048,74.00
cand_076571,74.00
cand_076595,74.00
cand_076992,74.00
cand_078182,74.00
cand_078404,74.00
cand_078881,74.00
cand_078917,74.00
cand_079850,74.00
cand_079969,74.00
cand_080132,74.00
cand_080803,74.00
cand_080834,74.00
cand_081108,74.00
cand_081124,74.00
cand_081239,74.00
cand_081721,74.00
cand_082177,74.00
cand_082858,74.00
cand_084195,74.00
cand_084386,74.00
cand_084948,74.00
cand_085392,74.00
cand_085713,74.00
cand_085877,74.00
cand_086009,74.00
cand_086100,74.00
cand_086442,74.00
cand_087390,74.00
cand_087497,74.00
cand_087560,74.00
cand_087678,74.00
cand_087777,74.00
cand_087864,74.00
cand_087981,74.00
cand_088342,74.00
cand_088555,74.00
cand_088637,74.00
cand_088649,74.00
cand_088758,74.00
cand_089067,74.00
cand_089800,74.00
cand_091245,74.00
cand_091653,74.00
cand_091696,74.00
cand_092101,74.00
cand_092165,74.00
cand_092182,74.00
cand_092295,74.00
cand_092538,74.00
cand_093299,74.00
cand_093814,74.00
cand_093995,74.00
cand_094145,74.00
cand_094505,74.00
cand_095177,74.00
cand_095534,74.00
cand_095603,74.00
cand_096128,74.00
cand_096786,74.00
cand_097891,74.00
cand_097940,74.00
cand_098493,74.00
cand_098546,74.00
cand_099264,74.00
cand_099378,74.00
cand_000217,73.00
cand_000387,73.00
cand_000520,73.00
cand_001162,73.00
cand_001182,73.00
cand_001624,73.00
cand_001950,73.00
cand_001989,73.00
cand_002223,73.00
cand_002361,73.00
cand_002368,73.00
cand_002634,73.00
cand_002747,73.00
cand_003474,73.00
cand_003534,73.00
cand_003838,73.00
cand_003955,73.00
cand_004262,73.00
cand_004314,73.00
cand_004528,73.00
cand_004798,73.00
cand_004977,73.00
cand_005010,73.00
cand_005161,73.00
cand_005166,73.00
cand_005236,73.00
cand_005495,73.00
cand_005937,73.00
cand_006715,73.00
cand_006717,73.00
cand_006758,73.00
cand_006895,73.00
cand_006925,73.00
cand_006976,73.00
cand_007025,73.00
cand_007107,73.00
cand_007122,73.00
cand_007382,73.00
cand_007451,73.00
cand_007811,73.00
cand_008014,73.00
cand_008165,73.00
cand_008356,73.00
cand_008433,73.00
cand_008435,73.00
cand_008494,73.00
cand_009206,73.00
cand_009381,73.00
cand_009424,73.00
cand_009523,73.00
cand_009700,73.00
cand_009708,73.00
cand_010339,73.00
cand_010340,73.00
cand_010587,73.00
cand_010748,73.00
cand_011937,73.00
cand_011938,73.00
cand_011990,73.00
cand_012058,73.00
cand_012139,73.00
cand_012286,73.00
cand_012456,73.00
cand_012579,73.00
cand_012804,73.00
cand_012946,73.00
cand_012982,73.00
cand_013129,73.00
cand_013495,73.00
cand_013848,73.00
cand_013995,73.00
cand_014203,73.00
cand_014292,73.00
cand_014348,73.00
cand_014421,73.00
cand_014427,73.00
cand_014557,73.00
cand_014621,73.00
cand_014815,73.00
cand_014829,73.00
cand_014976,73.00
cand_015137,73.00
cand_015336,73.00
cand_015482,73.00
cand_015503,73.00
cand_015999,73.00
cand_016016,73.00
cand_016078,73.00
cand_016219,73.00
cand_016347,73.00
cand_016515,73.00
cand_016890,73.00
cand_017093,73.00
cand_017136,73.00
cand_017174,73.00
cand_017202,73.00
cand_017205,73.00
cand_017366,73.00
cand_017872,73.00
cand_017932,73.00
cand_018388,73.00
cand_018454,73.00
cand_018670,73.00
cand_018952,73.00
cand_018978,73.00
cand_019360,73.00
cand_020055,73.00
cand_020142,73.00
cand_020947,73.00
cand_021055,73.00
cand_021189,73.00
cand_021463,73.00
cand_022244,73.00
cand_022672,73.00
cand_022851,73.00
cand_023389,73.00
cand_023541,73.00
cand_023944,73.00
cand_024191,73.00
cand_024273,73.00
cand_024747,73.00
cand_025322,73.00
cand_025472,73.00
cand_025572,73.00
cand_025886,73.00
cand_025960,73.00
cand_026774,73.00
cand_027195,73.00
cand_027714,73.00
cand_027827,73.00
cand_027848,73.00
cand_027948,73.00
cand_028091,73.00
cand_028478,73.00
cand_029020,73.00
cand_029040,73.00
cand_029137,73.00
cand_029429,73.00
cand_029438,73.00
cand_029588,73.00
cand_029967,73.00
cand_030059,73.00
cand_030273,73.00
cand_030284,73.00
cand_030478,73.00
cand_030538,73.00
cand_030810,73.00
cand_030831,73.00
cand_030850,73.00
cand_031373,73.00
cand_031463,73.00
cand_031762,73.00
cand_031861,73.00
cand_031872,73.00
cand_032067,73.00
cand_032093,73.00
cand_032160,73.00
cand_032296,73.00
cand_032436,73.00
cand_032889,73.00
cand_032945,73.00
cand_032946,73.00
cand_033050,73.00
cand_033254,73.00
cand_033455,73.00
cand_034159,73.00
cand_034263,73.00
cand_034364,73.00
cand_034658,73.00
cand_034831,73.00
cand_034842,73.00
cand_035075,73.00
cand_035693,73.00
cand_036443,73.00
cand_036480,73.00
cand_037278,73.00
cand_037736,73.00
cand_038175,73.00
cand_038497,73.00
cand_038512,73.00
cand_038571,73.00
cand_038843,73.00
cand_038875,73.00
cand_039298,73.00
cand_039490,73.00
cand_039781,73.00
cand_039953,73.00
cand_039990,73.00
cand_040440,73.00
cand_040534,73.00
cand_041029,73.00
cand_041105,73.00
cand_041603,73.00
cand_041993,73.00
cand_042129,73.00
cand_042432,73.00
cand_042461,73.00
cand_042529,73.00
cand_042653,73.00
cand_042732,73.00
cand_042922,73.00
cand_042931,73.00
cand_043155,73.00
cand_043236,73.00
cand_043374,73.00
cand_043746,73.00
cand_043838,73.00
cand_043936,73.00
cand_044020,73.00
cand_044090,73.00
cand_044317,73.00
cand_045205,73.00
cand_045506,73.00
cand_045534,73.00
cand_045548,73.00
cand_045637,73.00
cand_045776,73.00
cand_045900,73.00
cand_046096,73.00
cand_046535,73.00
cand_046688,73.00
cand_046729,73.00
cand_047313,73.00
cand_047621,73.00
cand_047741,73.00
cand_047849,73.00
cand_048583,73.00
cand_049037,73.00
cand_049164,73.00
cand_049343,73.00
cand_049372,73.00
cand_049383,73.00
cand_049459,73.00
cand_049699,73.00
cand_049935,73.00
cand_050255,73.00
cand_050352,73.00
cand_050373,73.00
cand_050662,73.00
cand_050771,73.00
cand_050859,73.00
cand_050890,73.00
cand_050935,73.00
cand_051412,73.00
cand_051617,73.00
cand_051754,73.00
cand_052072,73.00
cand_052249,73.00
cand_052356,73.00
cand_052726,73.00
cand_052806,73.00
cand_053054,73.00
cand_053340,73.00
cand_053478,73.00
cand_054060,73.00
cand_054069,73.00
cand_054387,73.00
cand_054396,73.00
cand_054445,73.00
cand_055033,73.00
cand_055143,73.00
cand_055211,73.00
cand_055366,73.00
cand_055418,73.00
cand_055978,73.00
cand_056155,73.00
cand_056271,73.00
cand_056373,73.00
cand_056736,73.00
cand_057313,73.00
cand_057621,73.00
cand_057738,73.00
cand_057804,73.00
cand_058691,73.00
cand_058728,73.00
cand_058740,73.00
cand_059070,73.00
cand_059285,73.00
cand_059439,73.00
cand_059853,73.00
cand_059974,73.00
cand_060344,73.00
cand_060689,73.00
cand_061121,73.00
cand_061356,73.00
cand_061664,73.00
cand_061850,73.00
cand_061978,73.00
cand_062251,73.00
cand_062337,73.00
cand_062454,73.00
cand_062494,73.00
cand_062822,73.00
cand_063318,73.00
cand_063333,73.00
cand_063424,73.00
cand_063716,73.00
cand_063826,73.00
cand_064131,73.00
cand_064361,73.00
cand_064473,73.00
cand_064688,73.00
cand_065011,73.00
cand_065209,73.00
cand_065212,73.00
cand_065488,73.00
cand_065522,73.00
cand_065545,73.00
cand_066206,73.00
cand_066585,73.00
cand_066800,73.00
cand_066861,73.00
cand_066930,73.00
cand_067218,73.00
cand_067252,73.00
cand_067473,73.00
cand_067821,73.00
cand_068014,73.00
cand_068096,73.00
cand_068254,73.00
cand_068562,73.00
cand_068631,73.00
cand_068812,73.00
cand_069051,73.00
cand_069285,73.00
