candidate_id,rank,score,reasoning,experience_score,skills_score,jd_alignment_score,semantic_alignment_score,behavioral_score,location_score,anomaly_penalty
cand_085138,181,0.2230,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0980,0.0000,0.0000,0.0000,0.0000
cand_020148,182,0.2229,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0970,0.0000,0.0000,0.0000,0.0000
cand_039166,183,0.2229,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0970,0.0000,0.0000,0.0000,0.0000
cand_071307,184,0.2228,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2500,0.1030,0.0000,0.0000,0.0000,0.0000
cand_005759,185,0.2227,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_017677,186,0.2227,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_028394,187,0.2227,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_069340,188,0.2227,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_083837,189,0.2227,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_098346,190,0.2227,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_015720,191,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_034838,192,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_035132,193,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_040000,194,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_047851,195,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_055567,196,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_057853,197,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_095313,198,0.2226,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_001529,199,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_017512,200,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_027582,201,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_038421,202,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_046902,203,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_066334,204,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_088709,205,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_096256,206,0.2223,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0930,0.0000,0.0000,0.0000,0.0000
cand_038805,207,0.2221,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2833,0.1750,0.0000,0.0000,0.0000,0.0000
cand_028620,208,0.2220,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1190,0.0000,0.0000,0.0000,0.0000
cand_082979,209,0.2220,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1190,0.0000,0.0000,0.0000,0.0000
cand_007935,210,0.2220,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0910,0.0000,0.0000,0.0000,0.0000
cand_025901,211,0.2220,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0910,0.0000,0.0000,0.0000,0.0000
cand_065954,212,0.2220,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.2020,0.0000,0.0000,0.0000,0.0000
cand_045312,213,0.2217,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2500,0.0960,0.0000,0.0000,0.0000,0.0000
cand_068189,214,0.2217,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1170,0.0000,0.0000,0.0000,0.0000
cand_052609,215,0.2217,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.2000,0.0000,0.0000,0.0000,0.0000
cand_002029,216,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_007076,217,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_012699,218,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_031448,219,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_035739,220,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_036005,221,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_045630,222,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_081342,223,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_087072,224,0.2215,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0880,0.0000,0.0000,0.0000,0.0000
cand_002005,225,0.2214,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1150,0.0000,0.0000,0.0000,0.0000
cand_067546,226,0.2213,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1210,0.0000,0.0000,0.0000,0.0000
cand_000653,227,0.2212,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0860,0.0000,0.0000,0.0000,0.0000
cand_049472,228,0.2212,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0860,0.0000,0.0000,0.0000,0.0000
cand_073469,229,0.2212,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0860,0.0000,0.0000,0.0000,0.0000
cand_054978,230,0.2211,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2500,0.0920,0.0000,0.0000,0.0000,0.0000
cand_044075,231,0.2210,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1120,0.0000,0.0000,0.0000,0.0000
cand_026223,232,0.2209,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0840,0.0000,0.0000,0.0000,0.0000
cand_063240,233,0.2209,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0840,0.0000,0.0000,0.0000,0.0000
cand_095844,234,0.2209,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0840,0.0000,0.0000,0.0000,0.0000
cand_053579,235,0.2208,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0830,0.0000,0.0000,0.0000,0.0000
cand_033384,236,0.2207,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1170,0.0000,0.0000,0.0000,0.0000
cand_038994,237,0.2207,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1100,0.0000,0.0000,0.0000,0.0000
cand_093091,238,0.2205,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2500,0.0880,0.0000,0.0000,0.0000,0.0000
cand_009983,239,0.2205,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0810,0.0000,0.0000,0.0000,0.0000
cand_060876,240,0.2205,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0810,0.0000,0.0000,0.0000,0.0000
cand_062167,241,0.2205,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0810,0.0000,0.0000,0.0000,0.0000
cand_031051,242,0.2204,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1150,0.0000,0.0000,0.0000,0.0000
cand_069988,243,0.2204,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1150,0.0000,0.0000,0.0000,0.0000
cand_072323,244,0.2204,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1150,0.0000,0.0000,0.0000,0.0000
cand_092223,245,0.2202,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1070,0.0000,0.0000,0.0000,0.0000
cand_036415,246,0.2201,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1060,0.0000,0.0000,0.0000,0.0000
cand_049097,247,0.2200,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1120,0.0000,0.0000,0.0000,0.0000
cand_004844,248,0.2200,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1330,0.0000,0.0000,0.0000,0.0000
cand_048963,249,0.2198,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.3000,0.1320,0.0000,0.0000,0.0000,0.0000
cand_020628,250,0.2197,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0760,0.0000,0.0000,0.0000,0.0000
cand_067952,251,0.2197,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0760,0.0000,0.0000,0.0000,0.0000
cand_035496,252,0.2197,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.1870,0.0000,0.0000,0.0000,0.0000
cand_043319,253,0.2197,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2833,0.1590,0.0000,0.0000,0.0000,0.0000
cand_055511,254,0.2197,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2833,0.1590,0.0000,0.0000,0.0000,0.0000
cand_090692,255,0.2197,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1310,0.0000,0.0000,0.0000,0.0000
cand_006971,256,0.2195,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1090,0.0000,0.0000,0.0000,0.0000
cand_024862,257,0.2195,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1090,0.0000,0.0000,0.0000,0.0000
cand_038497,258,0.2195,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1090,0.0000,0.0000,0.0000,0.0000
cand_075425,259,0.2195,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1090,0.0000,0.0000,0.0000,0.0000
cand_012902,260,0.2195,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1020,0.0000,0.0000,0.0000,0.0000
cand_074217,261,0.2194,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0740,0.0000,0.0000,0.0000,0.0000
cand_084510,262,0.2194,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0740,0.0000,0.0000,0.0000,0.0000
cand_088475,263,0.2194,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0740,0.0000,0.0000,0.0000,0.0000
cand_082756,264,0.2194,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1080,0.0000,0.0000,0.0000,0.0000
cand_093165,265,0.2194,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1290,0.0000,0.0000,0.0000,0.0000
cand_041591,266,0.2192,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1070,0.0000,0.0000,0.0000,0.0000
cand_069821,267,0.2192,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1070,0.0000,0.0000,0.0000,0.0000
cand_090111,268,0.2192,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1070,0.0000,0.0000,0.0000,0.0000
cand_011999,269,0.2192,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.1000,0.0000,0.0000,0.0000,0.0000
cand_045083,270,0.2189,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1050,0.0000,0.0000,0.0000,0.0000
cand_091674,271,0.2189,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1050,0.0000,0.0000,0.0000,0.0000
cand_011079,272,0.2189,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0980,0.0000,0.0000,0.0000,0.0000
cand_029097,273,0.2189,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0980,0.0000,0.0000,0.0000,0.0000
cand_089628,274,0.2189,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0980,0.0000,0.0000,0.0000,0.0000
cand_090909,275,0.2189,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0980,0.0000,0.0000,0.0000,0.0000
cand_020396,276,0.2188,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1250,0.0000,0.0000,0.0000,0.0000
cand_056424,277,0.2188,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1250,0.0000,0.0000,0.0000,0.0000
cand_002865,278,0.2187,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0690,0.0000,0.0000,0.0000,0.0000
cand_023769,279,0.2187,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0690,0.0000,0.0000,0.0000,0.0000
cand_044913,280,0.2186,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1240,0.0000,0.0000,0.0000,0.0000
cand_013767,281,0.2185,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1230,0.0000,0.0000,0.0000,0.0000
cand_012848,282,0.2182,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1000,0.0000,0.0000,0.0000,0.0000
cand_079877,283,0.2182,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1000,0.0000,0.0000,0.0000,0.0000
cand_085815,284,0.2182,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1000,0.0000,0.0000,0.0000,0.0000
cand_094760,285,0.2182,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.1000,0.0000,0.0000,0.0000,0.0000
cand_038641,286,0.2182,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1210,0.0000,0.0000,0.0000,0.0000
cand_097191,287,0.2181,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0930,0.0000,0.0000,0.0000,0.0000
cand_056138,288,0.2181,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.1760,0.0000,0.0000,0.0000,0.0000
cand_012884,289,0.2179,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.1750,0.0000,0.0000,0.0000,0.0000
cand_006925,290,0.2179,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_032499,291,0.2179,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_057592,292,0.2179,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_064152,293,0.2179,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_097388,294,0.2179,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_065505,295,0.2176,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2333,0.0620,0.0000,0.0000,0.0000,0.0000
cand_014862,296,0.2176,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.1730,0.0000,0.0000,0.0000,0.0000
cand_019068,297,0.2176,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.0960,0.0000,0.0000,0.0000,0.0000
cand_012866,298,0.2176,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1170,0.0000,0.0000,0.0000,0.0000
cand_037727,299,0.2176,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1170,0.0000,0.0000,0.0000,0.0000
cand_051217,300,0.2176,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1170,0.0000,0.0000,0.0000,0.0000
cand_058879,301,0.2176,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1170,0.0000,0.0000,0.0000,0.0000
cand_060672,302,0.2176,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1170,0.0000,0.0000,0.0000,0.0000
cand_064690,303,0.2174,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2833,0.1440,0.0000,0.0000,0.0000,0.0000
cand_015141,304,0.2174,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_029187,305,0.2174,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.0950,0.0000,0.0000,0.0000,0.0000
cand_063987,306,0.2174,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1160,0.0000,0.0000,0.0000,0.0000
cand_099063,307,0.2174,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1160,0.0000,0.0000,0.0000,0.0000
cand_081197,308,0.2172,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1150,0.0000,0.0000,0.0000,0.0000
cand_028554,309,0.2172,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2500,0.1980,0.0000,0.0000,0.0000,0.0000
cand_054445,310,0.2172,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2500,0.1980,0.0000,0.0000,0.0000,0.0000
cand_028430,311,0.2171,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0860,0.0000,0.0000,0.0000,0.0000
cand_069221,312,0.2171,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0860,0.0000,0.0000,0.0000,0.0000
cand_071683,313,0.2171,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0860,0.0000,0.0000,0.0000,0.0000
cand_042706,314,0.2170,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1130,0.0000,0.0000,0.0000,0.0000
cand_006420,315,0.2168,Demonstrates moderate experience (0.58). Calibrated score: 0.22.,0.5793,0.2333,0.0910,0.0000,0.0000,0.0000,0.0000
cand_036543,316,0.2168,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1120,0.0000,0.0000,0.0000,0.0000
cand_078063,317,0.2168,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1120,0.0000,0.0000,0.0000,0.0000
cand_071131,318,0.2168,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2167,0.0840,0.0000,0.0000,0.0000,0.0000
cand_025959,319,0.2167,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1110,0.0000,0.0000,0.0000,0.0000
cand_051836,320,0.2166,Demonstrates moderate experience (0.50). Calibrated score: 0.22.,0.5000,0.2667,0.1660,0.0000,0.0000,0.0000,0.0000
cand_003982,321,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_008433,322,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_011446,323,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_020863,324,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_023906,325,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_024765,326,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_026855,327,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_031893,328,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
cand_034819,329,0.2164,Demonstrates moderate experience (0.60). Calibrated score: 0.22.,0.6000,0.2000,0.1090,0.0000,0.0000,0.0000,0.0000
